3.021072
1.033581
1.026772
1.026767
1.023486
1.025682
1.028530
1.027884
3.024660
1.027253
1.029689
1.030161
1.025771
1.028775
1.030052
1.028135
1.030121
4.333570
1.228348
1.032838
1.028382
1.027658
1.028474
1.029599
1.028329
1.028925
1.224716
1.030094
1.026684
1.027835
1.023699
1.025284
1.028209
1.023855
1.027514
1.029692
1.031278
3.023438
1.029189
1.228150
3.017308
3.022657
1.026345
1.035522
3.034814
1.031059
1.027786
1.024235
1.218120
1.027274
3.015794
1.029445
1.027066
1.033189
1.030559
1.025462
1.026018
3.020389
1.029717
1.218235
1.693891
1.018058
3.022632
1.020568
1.027252
1.029408
1.024129
1.026260
1.027392
1.028947
1.020373
1.026296
0.029253
0.025558
0.023066
0.021265
1.022369
1.029237
1.029200
1.028869
1.021073
1.023570
1.221093
1.223523
1.018645
4.801093
1.027546
1.218055
1.027130
1.021307
1.017092
1.022659
1.029298
1.030221
1.029173
1.023266
1.030361
7.240505
1.029805
1.028762
1.026442
